Procedure ID,Description,Amount
847432,ANCHOR SUT 2POPLCK 3.3MM,630.00
847433,LEAD SUTRLSS MYO 4047   ,1044.00
847434,SCREW BNE TI L26 TRGN   ,194.40
847438,SCREW BN 4MM 40MM LOPRO ,430.00
847439,SCREW LPS CORT 3X24MM   ,316.00
847445,ROD SPN ADJ 60-70MM     ,1958.00
847449,PASSER SUPR SHTL SUT    ,840.00
847450,PASSER SUT SPCTRM MED   ,1500.00
847451,SUTURE HOOK CRESCENT SML,1500.00
847452,SUT PASSER BIO MNRVO STR,1500.00
847453,CANN DISPS 8.4X75       ,380.00
847454,CANNULA LAPSCP 50MM     ,280.00
847455,SCREW BN 3.5MM 40MM CORT,100.00
847514,LEAD TNDRL STP 1882TC46 ,800.00
847524,PACEMAKER VR XL 2 CHMBR ,6400.00
847534,HEAD HUM CNTRD ARRW 46MM,2161.70
847544,HEAD FEM 12/14 -3.5X36  ,700.00
847545,ANCHOR SUT +1.5X2.4X5MM ,930.00
847546,NAIL IM TI 130DD L440MM ,3036.00
847548,SPACER SPN PK INTBDY16MM,7110.00
847585,SCREW BNE TI L80MM OD5MM,355.60
847604,BIOGLUE SYRINGE KIT 5ML ,1491.60
847608,PLATE DIST 2.7X3.5 9HL  ,1339.50
847609,PLATE LCP 3HL 73X2.7/3.5,1244.50
847611,PLATE FIB LAT 6H 112 RT ,1301.50
847613,PLATE 2.7  3.5  6 HL LCP,1301.50
847615,SCREW BN 2.7X8MM T8 STRD,228.48
847620,STEM FEM HIP STD SZ 11  ,4800.00
847626,LENS IOL +15 DIOP 13X6  ,270.00
847627,LENS IOL +16 DIOP 13X6  ,270.00
847628,LENS INTRAOC LI61AOR1650,270.00
847629,LENS IOL +17 DIOP 13X6  ,270.00
847630,LENS IOL +18 DIOP 13X6  ,270.00
847631,LENS IOL+17.5 DIOP 13X6 ,270.00
847632,LENS IOL+18.5 DIOP 13X6 ,270.00
847633,LENS IOL+20.5 DIOP 13X6 ,270.00
847634,LENS IOL +21 DIOP 13X6  ,270.00
847635,LENS IOL +22 DIOP 13X6  ,270.00
847636,LENS IOL+22.5 DIOP 13X6 ,270.00
847637,LENS IOL+23.5 DIOP 13X6 ,270.00
847639,LENS IOL +25 DIOP 13X6  ,270.00
847640,PLATE HAND PRFL 57-10320,439.90
847641,SCREW PROFYL 53-17011   ,164.34
847652,SCREW BN 6.5 75 SS LK CA,600.00
847654,SCREW BN 3.5X50MM PRLC C,54.10
847657,PLATE 144MM 4.5MM SCR 4 ,3530.00
847663,SCREW LOCKING 3.5X60MM  ,384.00
847666,SCREW CORT S/T 3.5X46MM ,63.60
847668,SCREW BN PRLOC 3.5X42MM ,384.00
847671,INSERT PS TIB SZ4 9MM   ,1100.00
847675,IMPLANT BRST 350ML PRFL ,1448.00
847681,SCREW BNE TI L90 TRGN   ,409.20
847685,NAIL FEM TAN LF 10X36   ,2618.40
847686,SCREW 3MM 22MM LPS CORT ,244.00
847687,SCREW CANC 4X50 ACMD    ,218.00
847688,GWIRE ATN HYBRD 108     ,1086.40
847689,CANNULA 8.5X110MM CT    ,609.00
847691,CATH GD 90D 7X5FR 65CM  ,1195.04
847692,SHTH PLWY 10F 405120    ,560.00
847693,EVOLUTION MP CR INSERT  ,1500.00
847697,COMPNT PTLA 35MM        ,500.00
847699,SCREW PRLOC T20 3.5X44MM,368.00
847700,SCREW PRLOC T20 3.5X40MM,452.00
847701,SCREW BN 3.5MM 42MM PLRC,452.00
847702,SCREW PRLOC T20 3.5X26MM,394.00
847707,MESH 3D RT MED 0117320  ,380.80
847708,MESH 3D RT LRG 0117321  ,403.60
847738,COIL EMBL 14CM 8MM NST  ,180.40
847746,INTRODUCER SHTH 6FR 55CM,1380.00
847748,INTRODUCER SHTH 6FR 70CM,536.41
847749,INTRODUCER SHTH 7FR 55CM,1380.00
847753,COMPNT FEM KN 6495-2-020,9539.00
847770,ANCH SUT BCMPS 4.75IN   ,4972.00
847779,ELECTRDE ESURG TPZ15D XL,3052.08
847780,COIL EMB TRND 035X5-8X8 ,180.40
847782,COIL EMBL FBR 14CM 10MM ,180.40
847798,TROCAR REPOS 35LD REP   ,139.00
847803,SCREW BIOABS AR-1400TC  ,672.00
847805,DEFIB CARD THK15MM 51X69,32000.00
847806,ICD PRTCTA XT DR D314DRG,22850.00
847807,DEFIB CARD THK15MM 51X64,21250.00
847808,CATHETER ANG 5FR 100CM  ,700.00
847809,CATH 5F SARAH RADIAL    ,780.00
847810,CATH 6F SARAH RADIAL    ,700.00
847812,INTRDCR SHTH ZKIT 5F10MM,1060.00
847813,GLIDSHEATH Z KIT 6F 10MM,1060.00
847824,SCREW PHNX ANKL 5X56MM  ,473.04
847850,STEM FEM TPR 12/14 B/1  ,4800.00
847856,SCREW BIOINT AR-1390C   ,672.00
847861,PLATE BN SS L67MM LCP   ,804.72
847873,CAP END TIB T40 STRL 0MM,333.20
847874,NAIL IM CANNULA FIXTN 30,3036.00
847875,ROD THRD 200MM TRLK EXFX,967.67
847876,RETRACTOR ILUM SURG SPNL,7271.00
847877,KIT ARTHSCP FX TNFX TNDN,4649.00
847878,GRAFT SURG RCT 5X8CM    ,2652.40
847879,ANCH SUT 2MM HLX TRNSTND,1900.00
847880,BLADE SHVR INC+ ELITE4.5,1360.00
847881,NAIL IM TI 7MM X 210MM P,3796.20
847882,SCREW BN 3.5MM 18MM     ,394.00
847883,G-WIRE VASC JT KN+ 185CM,1460.00
847894,SPACER SPNL 45-51X30X25 ,18894.00
847895,PLATE SPN CMPR TRSS 64.5,8040.00
847896,ROD SPN REVOLVE 100X5.5 ,360.00
847897,ROD SPN REVOLVE 110X5.5 ,360.00
847898,TROCAR BLADELESS REPROC ,339.40
847899,CATH DYLS 2CUF PRTNL57CM,96.00
847900,PLATE BN CRPL WRIST SM  ,6165.50
847901,SCREW BN WRST SPHRCL 18 ,404.70
847902,COMPNT RDL X-SM RGT DSTL,7695.00
847903,COMPNT CARPAL BALL SMALL,1805.00
847905,INTRO SHTH 17FR GFT EVA ,44082.50
847906,CUP HIP ACTB HAP 52X44MM,7800.00
847907,SHELL RNGLC+ LTD HL SZ60,1800.00
847908,COMPNT ULNAR XS LT ELBOW,6500.00
847909,EXTRACTPR SURG NL DISP  ,758.10
847916,NDL BX 15CM 13G OSTEO   ,890.60
847920,SHTH PNCLP 5F 10 035    ,175.00
847921,SCREW BN 3.5MM 50MM CORT,89.68
847922,SCREW MULTI DIRCT 3.5X30,307.04
847923,PLATE SM BN LT DIST LAT ,1611.20
847931,STEM FEM RGH BLASTING FI,5000.00
847945,STENT BIL PLMAZ XL 10X50,1800.00
847950,INTRODUCER SHTH 5FR .074,1380.00
847951,GWRE GLD 038 150 ANG    ,660.00
847953,CATH SLCTH VERT 5F 125CM,750.00
847957,COIL EMB NST 035X4X14   ,180.40
847971,CATH ADMRL 4X200MM 130CM,1358.00
847972,CATH ADMRL 5X200MM 130CM,1358.00
847973,CATH ADMRL 5X300MM 130CM,1867.25
847974,CATH ADMRL 6X200MM 130CM,1595.65
847976,CATH ADMRL 5X60MM 130CM ,903.07
848008,CATH URET 10FR 2LUM     ,733.60
848026,TAP SURG 4.0MM OASYS    ,3191.16
848037,SCREW BN TI SPNL LCK NS ,100.00
848038,SCREW CANC POLY 3.5X12MM,1328.90
848049,CATHETER THRMB 120CM 6FR,7383.00
848052,DRESSING BRN XUDR 9X15IN,58.60
848053,SCREW BN SPNL 6.5MM 40MM,1440.00
848063,CATH BLNDIL PERPH 5FR5MM,723.00
848064,CATH PTA .014X142X15 5MM,1281.00
848065,CATH PTA .014X142X15 4MM,1281.00
848066,BLN AVTR+ RX 4X2X142    ,2342.55
848067,BLN AVTR+ RX 5X2X142    ,2342.55
848068,BLN AVTR+ RX 5.5X2X142  ,2342.55
848069,BLN AVTR+ RX 6X1.5X142  ,1697.50
848070,IMPLNT SPNL 30X7MM      ,5534.00
848075,SCREW BN 11MM 95MM      ,890.40
848076,PLATE LNG STD ACLC 2 BN ,2534.00
848084,SCREW MXTRQ ANKL FT 4X35,280.00
848085,SCREW ANKLE FT 4X37.5MM ,280.00
848086,GWIRE ORTH MXLCK 1.4MM  ,200.00
848087,BIT DRL 2.7MM CANN      ,875.91
848088,PLATE Y BONE BETA MAXLOC,1896.00
848089,SCREW NLCKG TRNSV 4X18MM,240.00
848090,SCREW BN NLCK 4MM 22MM  ,240.00
848091,SCREW BN NLCK 4X40      ,240.00
848092,SCREW BN 3.5MM 20MM ANK ,302.00
848093,BIT DRL 1.9MM STD TWST  ,882.70
848094,BIT DRL STD 2.4 TRMA    ,984.55
848095,BIT DRL STD SS TRA 2.7MM,850.00
848096,KWIRE FX 1.1MM          ,620.00
848097,KWIRE FX TROCAR 1.1MM   ,780.00
848098,PLATE 108MM 8 HL STR LCK,1029.60
848107,LINER ACTB ARTC E1 28X50,2000.00
848125,GUIDEWIRE ORTH SDS      ,224.00
848132,SUTURE NDL .5 CIR 18241D,544.08
848137,SUTURE ETHLN 10 9001G   ,270.20
848148,SCREW LCK ST 4X50MM     ,296.80
848153,SYSTEM INFL INSPIRA AIR ,2675.75
848157,DRILL BIT 3.5MM 310.35S ,731.96
848183,STENT VSC 8-6MM 30MM 136,3860.00
848191,COIL EMB TRND 035X3X4   ,180.40
848195,STENT GRFT VBHN 15X5X120,7390.00
848197,STENT GRAFT 6FR 6MMX10CM,6390.00
848198,STENT GRAFT 6FR 6MMX15CM,7390.00
848199,STENT GRAFT 7FR 7MMX10CM,6390.00
848216,DLTR VSC NYL 35 15 4F   ,265.60
848225,KIT CATH DIAL 5613200   ,1064.67
848226,FILTER CV 65CM GUNTER TU,1500.00
848239,CATH ADMRL 6X60MM 80CM  ,903.07
848243,CATH ADMRL 7X40MM 80CM  ,903.07
848244,CATH ADMRL 7X60MM 80CM  ,1127.14
848245,CATH ADMRL 7X80MM 80CM  ,903.07
848246,CATH ADMRL 8X20MM 80CM  ,903.07
848247,CATH ADMRL 8X40MM 80CM  ,903.07
848248,CATH ADMRL 8X60MM 80CM  ,903.07
848250,CATH ADMRL 9X20MM 80CM  ,903.07
848251,CATH ADMRL 9X60MM 80CM  ,1188.25
848261,BLADE EXPLANT 64MM HEMI ,2688.00
848262,BLADE XPLNT HIP FULL 64 ,2688.00
848265,SCREW BIOCOMP 3X8MM     ,1072.00
848269,PLATE 3 HL BN PROX HUM  ,2990.00
848271,SCREW 3.5X24MM SUTRPLT  ,224.00
848279,PLATE BN LCK 6HL 127X3.5,3140.00
848283,STENT GRAFT 6FR 6MMX5CM ,5590.00
848287,PLATE 236MM SS 3.5MM    ,3306.00
848288,PLATE 194MM SS 3.5MM SCR,2882.88
848289,SCREW NON-LCKNG 4.5X36  ,280.00
848290,SPACER HUMERAL 9MM      ,2840.00
848291,CUP HUM +9 38 DLTA SHLDR,2320.00
848292,WIRE FX CMPR NS 1.6X150 ,840.00
848293,DRLL SURG XL CLBRT      ,755.73
848295,PIN EX FIX 305MM 3MMTHRD,180.60
848296,NAIL CORT IM 5MM 30CM   ,368.20
848297,NAIL FEM RT11.5 X 21.5CM,2863.00
848298,SCREW BN 10.5MM 90MM    ,1037.40
848299,ANCHOR SUT 5.5MM        ,958.00
848300,GRAFT CV 50CM 26MM WVN  ,1930.00
848301,PLATE CRNMXF BUR HL 18.5,456.00
848302,SCREW 4MM 1.8MM MNDB CR ,162.00
848303,GRAFT SKN 12X2 PLVCL    ,859.12
848304,ELECTRODE ESURG PROCSE P,2818.20
848355,SPACER SPNL 25X9X7MM TNT,9000.00
848358,PLATE LG 8 HL LOPRO BN L,2402.00
848362,SHELL ACTB COCR 54 28   ,900.00
848384,PLATE BN RT VOLR        ,2090.00
848385,SCREW BN 2.5MM 14MM ATS ,270.00
848386,SCREW BN 2.5 18 ATS RADL,270.00
848387,SCREW BN 2.5MM 22MM ATS ,270.00
848400,PSTNR STRF NS HRT       ,5100.00
848401,GELWEAVE STGHT 14MMX30CM,1580.00
848402,VALVE AOR 11X18.6X15.4MM,10550.00
848403,VALVE AOR 13X20.7X17.3MM,10550.00
848404,VALVE AORTIC/PERCRD 23MM,10600.00
848405,VALVE AORTIC/PERCRD 25MM,10600.00
848406,VALVE AORTIC/PERCRD 27MM,10600.00
848407,GRAFT CV 60CM 10MM THRX ,1430.00
848408,BLDE STRNL SAW STD      ,117.20
848409,GRAFT CV 50CM 24MM WVN  ,1990.00
848410,GRAFT CV 50CM 28MM WVN  ,1870.00
848411,GRAFT CV WVN 50CM 30MM  ,1870.00
848413,GRFT CV 30CM 6MM THOR AB,1380.00
848414,GRFT CV 30CM 10MM ABD   ,1380.00
848415,VALVE AORTIC PTFE H12.7 ,8400.00
848416,VALVE AORTIC ONXACE 21MM,7200.00
848417,VALVE AORTIC ONXACE 23MM,7200.00
848418,VALVE AOR ONX 17.4X23.4 ,7200.00
848419,VALVE MTRL 17.4MM 25-33M,7060.00
848420,VALVE AOR ONX 19 17.4MM ,14000.00
848421,VALVE AOR ONX 21 19.4MM ,9990.00
848422,VALVE AOR11CM 34X26X23.4,9990.00
848423,VALVE AOR ONX 25 23.4MM ,9990.00
848424,VALVE AOR 11CM 36X26MM  ,9990.00
848425,LEAD DRATA AF 712252    ,9500.00
848426,LINER ACTB NEUT +4 58X36,4419.10
848427,NECK FEM PRFMR 8D       ,1370.00
848428,SCRW T15NG 2.745        ,272.00
848429,SCREW BN 2.7MM 40MM PLRC,388.00
848430,SCREW BN 2.7MM 24MM PRLC,272.00
848431,PLATE PRLOC 6H 2.7X81 LT,1627.20
848432,SCREW BN 2.7X18MM PRLC  ,328.00
848433,SCREW BN 2.7X16MM PRLC  ,388.00
848434,SCREW BN 2.7MM 16MM T15 ,57.40
848435,SCREW BN 2.7MM 20MM PRLC,388.00
848436,SCREW BN 2.7X18MM CORT  ,57.40
848437,SCREW BN 2.7X 20 PLRC   ,57.40
848438,SCREW BN 2.7MM 55MM PLRC,272.00
848439,HEAD FEMORAL 36X7.0     ,840.00
848440,LINER ACTB PE DYNASTY 36,1500.00
848441,NECK FEM SHRT ANTGRD    ,1370.00
848455,DRILL 2.0MM QUICK RELEAS,848.75
848456,GRAFT BN ILIUM TRCORT   ,904.40
848472,LEAD NRSTM 70CM PRCSN AR,10500.00
848477,SCREW BIABS 9MM RTRSCRW ,644.00
848483,CMPNT HUM ELB SM 4IN    ,6500.00
848485,SCISSORS LAPSCP CRV 5MM ,401.80
848515,COMPNT OXFRD TWN KN 3   ,2600.00
848516,SCREW 4X40MM ASNS PT FT ,387.60
848519,CANNULA ENDO TUBE PRTL W,679.00
848522,STIM ROOT MAPING NRV    ,839.00
848523,DILATOR SEQNTL SPN STRL ,1697.50
848524,TUBE EXCHNG NEUROM      ,500.00
848525,BLADE SPNL DISP 6.5MM   ,1697.50
848526,SCREW BN 6 40 CANN XTND ,2000.00
848528,STEM RVRS SHLDR 12X130  ,11500.00
848529,ROD SPNL 75MM 5.5MM     ,360.00
848530,COMPNT FEM 5 RT         ,2360.00
848531,SHELL ACTB 58 GRP G BIOF,2990.00
848532,LNR ACTB 15D 36MM A-CLS ,1500.00
848533,STEM PROFEMUR Z SZ6     ,4000.00
848535,ADHESIVE SKNCLS 2 OCTYL ,1245.00
848536,KWIRE FX 450MM 2MM      ,672.21
848540,PLATE STD BND 118TI STRL,3408.60
848541,SCREW BN 2.7MM 18MM LCP ,298.30
848542,SCREW BN 2.7MM 14MM     ,298.30
848543,SCREW BNE LCP TI L22MM O,118.74
848544,SCREW CORT 2.7X14MM STRD,109.20
848545,SCREW VAR S/T 4.35X14   ,200.00
848546,STEM FEM PROFMR BIPLR 27,5370.00
848547,DRESSING GRANUFOAM VAC  ,646.00
848548,COMPNT ANCH PEG 44 GLND ,3220.80
848553,PLATE PROX TIB 4.5LCP262,2929.80
848554,PLATE PROX TIB 4.5LCP262,3076.10
848557,PIN FX 3.2MM PUSH       ,1032.08
848559,PLATE XTN BN RT 5HL 90MM,2426.00
848560,SCREW ANKL LOPRO 4X34MM ,472.00
848563,SCREW BN NLCKG 2.7X10MM ,46.46
848575,COIL EMBL 5.8CM 6-3MM   ,180.40
848600,INSRT TRTHLN PS TIB     ,1710.00
848601,INSERT TIB KN X3 2 11MM ,1710.00
848604,PACK ASP 4 BN MRW CNCRT ,7700.00
848605,KIT ASPIRATE BONE M 10ML,7623.00
848606,BN MARRO ASPR CONC PROC ,9220.75
848614,PLATE 47MM SS 3.5MM SCR ,1524.00
848616,LINER ACTB NTRL 50X32MM ,1500.00
848617,DEVICE INFL 26 PRSS 20ML,632.40
848626,SCREW BN MXTR 7X45      ,2000.00
848627,SCREW TI 50MM 7MM CANN X,1649.00
848628,ROD SPNL VPR 2 TI LORDOS,360.00
848638,STEM ADPT KN 6478-6-630 ,1498.00
848646,SUTURE OS-6 OTHCRD      ,868.20
848647,PLATE SM MSH V-AX CALC  ,2006.00
848651,EXPANDER BRST TISS 200CC,2490.00
848655,SCREW BN 3.5MM 80MM LCP ,277.40
848662,HANDPIECE ESURG 10FT 6IN,606.21
848663,SCREW STFS DIST AU 6.5MM,662.00
848664,SCREW STFS PROX 6.5MM   ,662.00
848666,IMPLNT ORTH IFUSE 45X7MM,6334.00
848670,INSERT TIB XLPE 3-4 9MM ,1500.00
848671,SCRW CA  16THD 7.5X95MM ,355.10
848672,GUIDE DRIL 14MM 2.7MM PR,1745.03
848674,DEVICE KNOT PLCMNT 5MM  ,2580.20
848675,SUT KNOT QCK LOAD CRIMPD,760.00
848676,ROD CONN TI SPN 40MM    ,3118.50
848702,CATH BLN ESRX3.5X40X145 ,1697.50
848705,DILATOR VSC 12F 20CM.038,265.60
848714,CATH ARMADA14 4/200X150 ,1595.65
848717,CATH BLN FOXSV 150X120  ,1867.25
848729,CATH ARMDA14 1.5/120X150,1595.65
848730,GRAFT EVAS 14CM 26MM    ,19990.00
848737,CATH BLN ES RX 3X40X145 ,1385.16
848750,SLEEVE LD IS-4 DF-4 CONN,733.32
848751,CATH GD CPS DS 115D 54CM,2783.90
848790,GUIDEPIN ORTH 508MM 2.4M,480.00
848797,STEM FEM REV DIST 200X16,6100.00
848809,COMPNT FEM RIGHT KNEE   ,4636.00
848817,PIN FX 1.8MM BTRS VARANG,253.68
848821,COIL DETACHMENT CONTROL ,1256.15
848822,CATHETER CV 37CM VXCL   ,2048.00
848823,GRAFT EVAS 112X38X34    ,28850.00
848824,STENT INTRCRAN EX 3X20  ,11840.00
848825,COIL EMBL 15CM 7MM 18   ,3680.00
848826,COIL EMBL 15CM 6MM 18   ,3680.00
848827,STENT EPRSTH 11X9.6-10.5,4750.00
848828,CATH GD MIC 135CM       ,4870.25
848829,STENT INTRCRAN EZ 4X20  ,13850.10
848830,STENT INTRCRAN EZ 4.5X20,11840.00
848831,STENT AAA EXLDR 28.5X12 ,19990.00
848832,CATH BLN PTCA.018X150X80,1867.25
848833,PLATE BN 229M 4.5M LCP  ,1473.36
848834,SCREW CANN CNCL 3.7X42  ,342.00
848835,SCREW CANN LOCK 3.7X75MM,369.60
848836,SCREW CANN LOCK 3.7X60MM,369.60
848837,SHELL ACTB 54MM 3HL     ,1800.00
848838,STEM FEM 15MM TPRLK POR ,5000.00
848839,PLATE 7 HL STD OLECRANON,2752.00
848840,VALVE PNMST CHST DRN    ,588.40
848841,KIT VLV DRN THOR 1WY    ,1241.00
848842,GRAFT CV 20CM 12X8MM TRI,3192.00
848843,GRAFT CV 20CM 12X10X10  ,2860.00
848844,GRAFT CV 20CM 14X8X8    ,2910.00
848845,GRAFT GLTN WVN 14X10X10 ,2926.00
848846,COIL EMB 1X1.5 HYPERSOFT,2052.00
848847,COIL EMB 2X1.5 HYDROSOFT,2232.50
848848,COIL EMB HCL10 HYPERSOFT,2052.00
848849,COIL EMB 3X1.5 HYPERSOFT,2052.00
848850,COIL EMB 4X1.5 HYDROSOFT,2470.00
848851,COIL EMB 10 HYPERSOFT   ,1843.00
848852,COIL EMB 10HCL HYDROSOF ,2118.50
848853,COIL EMB 1X2 MCPLX VTRK ,1843.00
848854,COIL EMB 2X2 HLCL HYDSFT,2232.50
848855,COIL EMB 2X2 MCPLX HYDFT,2052.00
848856,COIL EMB 3X2 HYPERSOFT  ,2052.00
848857,COIL EMB 4X2 HYDROSOFT  ,2470.00
848858,COIL EMB 4X2 MCPLX HPRSF,2166.00
848859,COIL EMB 6X2 MCPLX HYPRS,2166.00
848860,COIL EMB 8X2 HYDROSOFT  ,2954.50
848861,COIL EMB 4X2.5 HYDROSOFT,2850.00
848862,COIL EMB 4X2.5 HYPERSOFT,2166.00
848863,COIL EMB 6X2.5 HYDROSOFT,2717.00
848864,COIL EMB 6X2.5 HYPERSOFT,2166.00
848865,COIL EMB 4X3 10HLCL HYDR,2470.00
848866,COIL EMB 4X3 HYPERSOFT  ,1843.00
848867,COIL EMB MCPLX COSMO 10 ,2888.00
848868,COIL EMB 6X3 HLCL HYDRFT,2717.00
848869,COIL EMB 6X3 HYDRFRME 10,4066.00
848870,COIL EMB 6X3 MCPLX HYPRT,2166.00
848871,COIL EMB 8X3 HYDROSOFT  ,2954.50
848872,COIL EMB 8X3 MCPLX HYPRS,2280.00
848873,COIL EMB 10X3 HYDROSOFT ,3192.00
848874,COIL EMB 4X4 HYDROSOFT  ,2470.00
848875,COIL EMB 4X4 HYPERSOFT  ,1919.00
848876,COIL EMB 6X4 HYDROSOFT  ,2717.00
848877,COIL EMB 6X4 HYPERSOFT  ,1919.00
848878,COIL EMB 8X4 MCPLX 10   ,2888.00
848879,COIL EMB 8X4 HYDROSOFT  ,3002.00
848880,COIL EMB 8X4 HYDRFRME 10,4104.00
848881,COIL EMB 8X4 HYPERSOFT  ,1919.00
848882,COIL EMB 10X4 HYDROSOFT ,3192.00
848883,COIL EMB 12X4 MCPLX10   ,2888.00
848884,COIL EMB 6X5 HYDROSOFT  ,2717.00
848885,COIL EMB 5X5 MCPLX HYPRS,1919.00
848886,COIL EMB 8X5 HYDROSOFT  ,2954.50
848887,COIL EMB 8X5 HYPERSOFT  ,1919.00
848888,COIL EMB 10X5 HYDROSOFT ,3192.00
848889,COIL EMB 10X5 HYDRFRME  ,4142.00
848890,COIL EMB 15X5 MCPLX 10  ,2888.00
848891,COIL EMB 22X5 MCPLX 10  ,2964.00
848892,COIL EMB 6X6 HYDROSOFT  ,2717.00
848893,COIL EMB 6X6 HYPERSOFT  ,1919.00
848894,COIL EMB 8X6 HYDROSOFT  ,3002.00
848895,COIL EMB 8X6 HYPERSOFT  ,1919.00
848896,COIL EMB 10X6 HYDROSOFT ,3192.00
848897,COIL EMB 12X6 HYDFRME   ,4180.00
848898,COIL EMB 18X6 MCPLX 10  ,2888.00
848899,COIL EMBL 26X6 MCRCOILS ,3040.00
848900,COIL EMB 15X7 HYDFRM 10 ,4237.00
848901,COIL 22X7 MCPLX COSMO 10,2964.00
848902,COIL 31X7 MCPLX COSMO 10,3116.00
848903,COIL EMB 17X8 HYDFRM 10 ,4446.00
848904,COIL EMB 25X8 MCPLX 10  ,2888.00
848905,COIL EMB 37X8 MCPLX 10  ,3230.00
848906,COIL EMB 31X9 HYDFRME   ,4541.00
848907,COIL EMB 33X9 MCPLX 10  ,3192.00
848908,COIL EMB 36X10 MCPLX CSM,3230.00
848909,COIL EMB 36X10 HYDRFRME ,4636.00
848910,COIL EMB 19X6 LOOP 18LG ,2660.00
848911,COIL EMB 23X7 LOOP 18LG ,2736.00
848912,COIL EMB 23X8 LOOP 18LG ,2812.00
848913,COIL EMB 23X8 LOOP 18LG ,2888.00
848914,COIL EMB 36X10 LOOP 18LG,2983.00
848915,COIL EMB 36X10 LOOP 18LG,3040.00
848916,COIL EMB 39X11 HYDRFME  ,5386.50
848917,COIL EMB 43X12 LOOP 18LG,3116.00
848918,COIL EMB 43X12 HYDFRME  ,5462.50
848919,COIL EMB 47X13 LOOP 18LG,3192.00
848920,COIL EMB 47X13 HYDRFRME ,5538.50
848921,COIL EMB 45X14 HYDFRME  ,5500.50
848922,COIL EMB 51X14 MCPLX 18 ,3268.00
848923,COIL EMB 44X16 HYDRFRME ,5481.50
848924,COIL EMB 52X16 MCPLX 18 ,3287.00
848925,COIL EMB 50X18 HYDRFRME ,5595.50
848926,COIL EMB 59X18 MCPLX 18 ,3268.00
848927,COIL EMB 48X20 HYDRFRME ,5557.50
848928,COIL EMB 65X20 MCPLX 18 ,3534.00
848929,SLS CYBERWND ULTRSND PRB,2887.50
848943,FIBER LASER SRG HOL KTP ,2175.25
848947,NAIL IM TI 130DD L400MM ,3036.00
848955,LINER ACTB FMP 0D MP9 40,1100.00
848971,COUNTRSNK DRILL 1.7MM   ,3168.55
848977,SPACER SPNL 22X8.5X13MM ,5000.00
848981,INSERT SCKT HUM SEM 36MM,1350.00
848987,SCREW BN 3.5MM 44MM     ,89.68
848991,INSERT PS TIB SZ6 8MM   ,1100.00
848992,COMPNT FEM NPOR RT SZ6  ,3600.00
848994,COMPNT FEM LG 6 LT NPOR ,3600.00
849000,PLATE FIB DIST LCK 8H LT,2272.00
849004,CAGE TRIAL HIP 64X62MM  ,970.00
849005,SHELL ACTB TRB MTL 62   ,4536.00
849006,COMP HIP CG RT 62/64 54M,4302.00
849025,SLEEVE CTPR ADPTR FEM HD,684.00
849033,PLATE BN SKYLN 14 ANT   ,1900.00
849036,CONNECTOR ROD SPN A6 5.5,800.00
849056,SCREW BN 4.75 15 BCMPS  ,986.00
849068,PUMP CATH LV IMPELLA 9FR,77000.00
849080,GRAFT GRACILIS TENDON   ,2150.00
849081,PLATE V-AX LT OLCRN 6HL ,2174.84
849086,KIT ARTHSCP BSUT DRLL   ,1554.91
849087,ANCHOR SUT 4.5 PSHLK SP ,1130.00
849090,SCREW BN 2.5 14 CRT VIOL,168.00
849091,SCREW BN 2.5X20MM CORT  ,168.00
849100,STEM HUM MODUL TSA SZE12,10672.28
849121,NEEDLE LOC 3CM 20GA ACR ,500.00
849125,SCREW BN 3.5MM 26MM DIST,180.00
849126,SCREW TRMA LCK 2.7X12MM ,300.00
849127,PLATE OLCRN 3HL 70-0303 ,2426.00
849141,MESH SURG 10.7X8.7IN OVL,3547.60
849143,PLATE ACLC BN RT DIST VO,2460.00
849150,FILLER BN VOID STIM 10ML,2380.00
849152,RAIL MINI FOOT EXFX 35MM,5413.10
849154,PLATE L-D FEM LK 4.5X155,2081.20
849155,SHELL LNR ACTB 1X50X28MM,3000.00
849161,GRAFT SFT TISS TNDN TIB ,2294.00
849164,PLATE 2.5MM LOCK T-SHAPE,799.42
849178,PACEMKR CNSLT 2CH C4TR01,13086.00
849183,SCREW BN 4.5X30MM PRLC C,350.00
849187,SCREW BN 435MM 76MM     ,350.00
849189,LINER ACTB CONSTRN 28MM ,553.50
849209,BIT DRL 35MM HIP        ,1220.57
849210,SCREW ELLIPSE P-AX 4X28 ,1550.00
849211,SCREW ELLIPSE PAX 4.5X14,1550.00
849212,SCREW ELLIPSE P-AX 4X30 ,1440.00
849213,SCREW ELLIPSE PAX 4.5X16,775.00
849214,PLATE XTN ANT CRVCL 5LVL,2600.00
849215,SCREW BN 4.2MM ST       ,480.00
849216,SCREW VAR ANG VIP 4.6MM ,580.00
849217,SCREW SPN VAR ANG 4.6MM ,200.00
849218,SPACER SPNL 80-88X15X13 ,17570.00
849219,HOOK SPNL ELLIPSE RT INL,900.00
849220,HOOK SPNL ELLIPSE LT INL,900.00
849221,HEAD SELEX/MAG MOD 40MM ,1600.00
849222,SLEEVE CNTRNG 17MM      ,1100.00
849223,SCREW BN 4MM 42MM SHRT T,430.00
849224,GW ORTH 1.3MM TROC THRD ,580.00
849225,STEM HUM TM 48D 10X130  ,6759.66
849226,PLATE LCP 8HL 194X3.5MM ,3034.30
849227,SPACER SPNL 22X8.5X15MM ,5400.00
